"","colour","fill","y","x","density","scaled","count","n","PANEL","group","ymin","ymax","size","linetype","alpha"
"320","#F8766D","#F8766D",4.8746401923906e-20,-1502.93542074364,4.8746401923906e-20,2.28022531809495e-17,4.8746401923906e-18,100,1,1,0,4.8746401923906e-20,0.5,1,0.1
"321","#F8766D","#F8766D",7.0024757233821e-20,-1495.10763209393,7.0024757233821e-20,3.27556943766358e-17,7.0024757233821e-18,100,1,1,0,7.0024757233821e-20,0.5,1,0.1
"322","#F8766D","#F8766D",8.37090736134267e-20,-1487.27984344423,8.37090736134267e-20,3.91568488081581e-17,8.37090736134267e-18,100,1,1,0,8.37090736134267e-20,0.5,1,0.1
"323","#F8766D","#F8766D",7.91941964274403e-20,-1479.45205479452,7.91941964274403e-20,3.70449109294105e-17,7.91941964274403e-18,100,1,1,0,7.91941964274403e-20,0.5,1,0.1
"324","#F8766D","#F8766D",1.13159178258297e-20,-1471.62426614481,1.13159178258297e-20,5.29328141269127e-18,1.13159178258297e-18,100,1,1,0,1.13159178258297e-20,0.5,1,0.1
"325","#F8766D","#F8766D",6.17375633216967e-20,-1463.79647749511,6.17375633216967e-20,2.88791683914182e-17,6.17375633216967e-18,100,1,1,0,6.17375633216967e-20,0.5,1,0.1
"326","#F8766D","#F8766D",2.27973794861959e-20,-1455.9686888454,2.27973794861959e-20,1.06639997700321e-17,2.27973794861959e-18,100,1,1,0,2.27973794861959e-20,0.5,1,0.1
"327","#F8766D","#F8766D",4.27728492469683e-20,-1448.14090019569,4.27728492469683e-20,2.00079862165508e-17,4.27728492469683e-18,100,1,1,0,4.27728492469683e-20,0.5,1,0.1
"328","#F8766D","#F8766D",1.36550051028918e-20,-1440.31311154599,1.36550051028918e-20,6.38744340616859e-18,1.36550051028918e-18,100,1,1,0,1.36550051028918e-20,0.5,1,0.1
"329","#F8766D","#F8766D",0,-1432.48532289628,0,0,0,100,1,1,0,0,0.5,1,0.1
"330","#F8766D","#F8766D",0,-1424.65753424658,0,0,0,100,1,1,0,0,0.5,1,0.1
"331","#F8766D","#F8766D",0,-1416.82974559687,0,0,0,100,1,1,0,0,0.5,1,0.1
"332","#F8766D","#F8766D",0,-1409.00195694716,0,0,0,100,1,1,0,0,0.5,1,0.1
"333","#F8766D","#F8766D",1.52517281537319e-21,-1401.17416829746,1.52517281537319e-21,7.13434742017046e-19,1.52517281537319e-19,100,1,1,0,1.52517281537319e-21,0.5,1,0.1
"334","#F8766D","#F8766D",1.1314629349293e-20,-1393.34637964775,1.1314629349293e-20,5.29267869808981e-18,1.1314629349293e-18,100,1,1,0,1.1314629349293e-20,0.5,1,0.1
"335","#F8766D","#F8766D",1.14226687273458e-21,-1385.51859099804,1.14226687273458e-21,5.34321660765116e-19,1.14226687273458e-19,100,1,1,0,1.14226687273458e-21,0.5,1,0.1
"336","#F8766D","#F8766D",0,-1377.69080234834,0,0,0,100,1,1,0,0,0.5,1,0.1
"337","#F8766D","#F8766D",0,-1369.86301369863,0,0,0,100,1,1,0,0,0.5,1,0.1
"338","#F8766D","#F8766D",2.73241994091443e-20,-1362.03522504892,2.73241994091443e-20,1.27815241392925e-17,2.73241994091443e-18,100,1,1,0,2.73241994091443e-20,0.5,1,0.1
"339","#F8766D","#F8766D",4.85361029810502e-20,-1354.20743639922,4.85361029810502e-20,2.27038810027082e-17,4.85361029810502e-18,100,1,1,0,4.85361029810502e-20,0.5,1,0.1
"340","#F8766D","#F8766D",5.7540396674681e-20,-1346.37964774951,5.7540396674681e-20,2.69158469410004e-17,5.7540396674681e-18,100,1,1,0,5.7540396674681e-20,0.5,1,0.1
"341","#F8766D","#F8766D",6.2753817053053e-20,-1338.5518590998,6.2753817053053e-20,2.9354544500503e-17,6.2753817053053e-18,100,1,1,0,6.2753817053053e-20,0.5,1,0.1
"342","#F8766D","#F8766D",2.12086971889215e-21,-1330.7240704501,2.12086971889215e-21,9.92085700386254e-19,2.12086971889215e-19,100,1,1,0,2.12086971889215e-21,0.5,1,0.1
"343","#F8766D","#F8766D",2.31120625677155e-20,-1322.89628180039,2.31120625677155e-20,1.08112000353516e-17,2.31120625677155e-18,100,1,1,0,2.31120625677155e-20,0.5,1,0.1
"344","#F8766D","#F8766D",3.38352918890633e-21,-1315.06849315069,3.38352918890633e-21,1.58272377376715e-18,3.38352918890633e-19,100,1,1,0,3.38352918890633e-21,0.5,1,0.1
"345","#F8766D","#F8766D",1.15814064206819e-20,-1307.24070450098,1.15814064206819e-20,5.41746982286201e-18,1.15814064206819e-18,100,1,1,0,1.15814064206819e-20,0.5,1,0.1
"346","#F8766D","#F8766D",2.432840092639e-20,-1299.41291585127,2.432840092639e-20,1.13801703411291e-17,2.432840092639e-18,100,1,1,0,2.432840092639e-20,0.5,1,0.1
"347","#F8766D","#F8766D",1.44820316014172e-20,-1291.58512720157,1.44820316014172e-20,6.77430411511214e-18,1.44820316014172e-18,100,1,1,0,1.44820316014172e-20,0.5,1,0.1
"348","#F8766D","#F8766D",7.08887893287728e-21,-1283.75733855186,7.08887893287728e-21,3.31598653063448e-18,7.08887893287728e-19,100,1,1,0,7.08887893287728e-21,0.5,1,0.1
"349","#F8766D","#F8766D",1.59396034887852e-20,-1275.92954990215,1.59396034887852e-20,7.45611696474729e-18,1.59396034887852e-18,100,1,1,0,1.59396034887852e-20,0.5,1,0.1
"350","#F8766D","#F8766D",8.87256450938578e-21,-1268.10176125245,8.87256450938578e-21,4.15034657579729e-18,8.87256450938578e-19,100,1,1,0,8.87256450938578e-21,0.5,1,0.1
"351","#F8766D","#F8766D",3.10404000727375e-21,-1260.27397260274,3.10404000727375e-21,1.45198626639439e-18,3.10404000727375e-19,100,1,1,0,3.10404000727375e-21,0.5,1,0.1
"352","#F8766D","#F8766D",6.26375902942347e-20,-1252.44618395303,6.26375902942347e-20,2.93001767548566e-17,6.26375902942347e-18,100,1,1,0,6.26375902942347e-20,0.5,1,0.1
"353","#F8766D","#F8766D",1.25070980322319e-20,-1244.61839530333,1.25070980322319e-20,5.85048341280846e-18,1.25070980322319e-18,100,1,1,0,1.25070980322319e-20,0.5,1,0.1
"354","#F8766D","#F8766D",2.18865249487421e-20,-1236.79060665362,2.18865249487421e-20,1.02379265635119e-17,2.18865249487421e-18,100,1,1,0,2.18865249487421e-20,0.5,1,0.1
"355","#F8766D","#F8766D",1.9006607968227e-20,-1228.96281800391,1.9006607968227e-20,8.89077900927127e-18,1.9006607968227e-18,100,1,1,0,1.9006607968227e-20,0.5,1,0.1
"356","#F8766D","#F8766D",5.42246114588536e-21,-1221.13502935421,5.42246114588536e-21,2.53648119722458e-18,5.42246114588536e-19,100,1,1,0,5.42246114588536e-21,0.5,1,0.1
"357","#F8766D","#F8766D",2.25703224510208e-20,-1213.3072407045,2.25703224510208e-20,1.0557788607808e-17,2.25703224510208e-18,100,1,1,0,2.25703224510208e-20,0.5,1,0.1
"358","#F8766D","#F8766D",6.0994994620418e-20,-1205.47945205479,6.0994994620418e-20,2.85318147640215e-17,6.0994994620418e-18,100,1,1,0,6.0994994620418e-20,0.5,1,0.1
"359","#F8766D","#F8766D",4.4038870652755e-20,-1197.65166340509,4.4038870652755e-20,2.06001969128872e-17,4.4038870652755e-18,100,1,1,0,4.4038870652755e-20,0.5,1,0.1
"360","#F8766D","#F8766D",9.22698009580112e-23,-1189.82387475538,9.22698009580112e-23,4.31613263617838e-20,9.22698009580112e-21,100,1,1,0,9.22698009580112e-23,0.5,1,0.1
"361","#F8766D","#F8766D",2.85485579884393e-20,-1181.99608610568,2.85485579884393e-20,1.33542460881439e-17,2.85485579884393e-18,100,1,1,0,2.85485579884393e-20,0.5,1,0.1
"362","#F8766D","#F8766D",7.36965781540915e-21,-1174.16829745597,7.36965781540915e-21,3.44732732533252e-18,7.36965781540915e-19,100,1,1,0,7.36965781540915e-21,0.5,1,0.1
"363","#F8766D","#F8766D",1.33178718139401e-20,-1166.34050880626,1.33178718139401e-20,6.22974153881016e-18,1.33178718139401e-18,100,1,1,0,1.33178718139401e-20,0.5,1,0.1
"364","#F8766D","#F8766D",6.2347772941411e-20,-1158.51272015656,6.2347772941411e-20,2.91646080073286e-17,6.2347772941411e-18,100,1,1,0,6.2347772941411e-20,0.5,1,0.1
"365","#F8766D","#F8766D",5.6664623995662e-20,-1150.68493150685,5.6664623995662e-20,2.6506184082455e-17,5.6664623995662e-18,100,1,1,0,5.6664623995662e-20,0.5,1,0.1
"366","#F8766D","#F8766D",1.04144620500215e-20,-1142.85714285714,1.04144620500215e-20,4.87160469358706e-18,1.04144620500215e-18,100,1,1,0,1.04144620500215e-20,0.5,1,0.1
"367","#F8766D","#F8766D",2.7394186164553e-20,-1135.02935420744,2.7394186164553e-20,1.28142620574395e-17,2.7394186164553e-18,100,1,1,0,2.7394186164553e-20,0.5,1,0.1
"368","#F8766D","#F8766D",0,-1127.20156555773,0,0,0,100,1,1,0,0,0.5,1,0.1
"369","#F8766D","#F8766D",0,-1119.37377690802,0,0,0,100,1,1,0,0,0.5,1,0.1
"370","#F8766D","#F8766D",0,-1111.54598825832,0,0,0,100,1,1,0,0,0.5,1,0.1
"371","#F8766D","#F8766D",0,-1103.71819960861,0,0,0,100,1,1,0,0,0.5,1,0.1
"372","#F8766D","#F8766D",1.65854383950172e-20,-1095.8904109589,1.65854383950172e-20,7.75822112964516e-18,1.65854383950172e-18,100,1,1,0,1.65854383950172e-20,0.5,1,0.1
"373","#F8766D","#F8766D",1.70223737105166e-20,-1088.0626223092,1.70223737105166e-20,7.96260769551454e-18,1.70223737105166e-18,100,1,1,0,1.70223737105166e-20,0.5,1,0.1
"374","#F8766D","#F8766D",4.2008361090417e-21,-1080.23483365949,4.2008361090417e-21,1.96503792586725e-18,4.2008361090417e-19,100,1,1,0,4.2008361090417e-21,0.5,1,0.1
"375","#F8766D","#F8766D",0,-1072.40704500978,0,0,0,100,1,1,0,0,0.5,1,0.1
"376","#F8766D","#F8766D",7.03146737461782e-21,-1064.57925636008,7.03146737461782e-21,3.28913095083213e-18,7.03146737461782e-19,100,1,1,0,7.03146737461782e-21,0.5,1,0.1
"377","#F8766D","#F8766D",4.59006401257862e-20,-1056.75146771037,4.59006401257862e-20,2.14710825006048e-17,4.59006401257862e-18,100,1,1,0,4.59006401257862e-20,0.5,1,0.1
"378","#F8766D","#F8766D",3.96505753371309e-21,-1048.92367906067,3.96505753371309e-21,1.85474706219122e-18,3.96505753371309e-19,100,1,1,0,3.96505753371309e-21,0.5,1,0.1
"379","#F8766D","#F8766D",0,-1041.09589041096,0,0,0,100,1,1,0,0,0.5,1,0.1
"380","#F8766D","#F8766D",0,-1033.26810176125,0,0,0,100,1,1,0,0,0.5,1,0.1
"381","#F8766D","#F8766D",0,-1025.44031311155,0,0,0,100,1,1,0,0,0.5,1,0.1
"382","#F8766D","#F8766D",1.3805831375915e-20,-1017.61252446184,1.3805831375915e-20,6.45799587215739e-18,1.3805831375915e-18,100,1,1,0,1.3805831375915e-20,0.5,1,0.1
"383","#F8766D","#F8766D",2.02219520172024e-20,-1009.78473581213,2.02219520172024e-20,9.4592842037666e-18,2.02219520172024e-18,100,1,1,0,2.02219520172024e-20,0.5,1,0.1
"384","#F8766D","#F8766D",0,-1001.95694716243,0,0,0,100,1,1,0,0,0.5,1,0.1
"385","#F8766D","#F8766D",0,-994.12915851272,0,0,0,100,1,1,0,0,0.5,1,0.1
"386","#F8766D","#F8766D",0,-986.301369863014,0,0,0,100,1,1,0,0,0.5,1,0.1
"387","#F8766D","#F8766D",0,-978.473581213308,0,0,0,100,1,1,0,0,0.5,1,0.1
"388","#F8766D","#F8766D",0,-970.645792563601,0,0,0,100,1,1,0,0,0.5,1,0.1
"389","#F8766D","#F8766D",0,-962.818003913895,0,0,0,100,1,1,0,0,0.5,1,0.1
"390","#F8766D","#F8766D",1.78024879348475e-21,-954.990215264188,1.78024879348475e-21,8.32752410680212e-19,1.78024879348475e-19,100,1,1,0,1.78024879348475e-21,0.5,1,0.1
"391","#F8766D","#F8766D",2.697589972677e-20,-947.162426614482,2.697589972677e-20,1.26185989340078e-17,2.697589972677e-18,100,1,1,0,2.697589972677e-20,0.5,1,0.1
"392","#F8766D","#F8766D",4.30802830874384e-20,-939.334637964775,4.30802830874384e-20,2.01517954822631e-17,4.30802830874384e-18,100,1,1,0,4.30802830874384e-20,0.5,1,0.1
"393","#F8766D","#F8766D",1.20409939232706e-21,-931.506849315069,1.20409939232706e-21,5.63245247141085e-19,1.20409939232706e-19,100,1,1,0,1.20409939232706e-21,0.5,1,0.1
"394","#F8766D","#F8766D",7.61353023292706e-21,-923.679060665362,7.61353023292706e-21,3.56140427026836e-18,7.61353023292706e-19,100,1,1,0,7.61353023292706e-21,0.5,1,0.1
"395","#F8766D","#F8766D",1.95951252592343e-20,-915.851272015656,1.95951252592343e-20,9.16607153838682e-18,1.95951252592343e-18,100,1,1,0,1.95951252592343e-20,0.5,1,0.1
"396","#F8766D","#F8766D",5.96965441641396e-20,-908.023483365949,5.96965441641396e-20,2.79244346317771e-17,5.96965441641396e-18,100,1,1,0,5.96965441641396e-20,0.5,1,0.1
"397","#F8766D","#F8766D",3.38931448044749e-20,-900.195694716243,3.38931448044749e-20,1.58542997724558e-17,3.38931448044749e-18,100,1,1,0,3.38931448044749e-20,0.5,1,0.1
"398","#F8766D","#F8766D",2.8434856026019e-20,-892.367906066536,2.8434856026019e-20,1.33010593742132e-17,2.8434856026019e-18,100,1,1,0,2.8434856026019e-20,0.5,1,0.1
"399","#F8766D","#F8766D",2.40786181469412e-20,-884.54011741683,2.40786181469412e-20,1.12633286881569e-17,2.40786181469412e-18,100,1,1,0,2.40786181469412e-20,0.5,1,0.1
"400","#F8766D","#F8766D",5.82303364476025e-20,-876.712328767123,5.82303364476025e-20,2.72385821739787e-17,5.82303364476025e-18,100,1,1,0,5.82303364476025e-20,0.5,1,0.1
"401","#F8766D","#F8766D",1.08379120339641e-19,-868.884540117417,1.08379120339641e-19,5.06968318476268e-17,1.08379120339641e-17,100,1,1,0,1.08379120339641e-19,0.5,1,0.1
"402","#F8766D","#F8766D",2.34603807663987e-20,-861.05675146771,2.34603807663987e-20,1.09741339020666e-17,2.34603807663987e-18,100,1,1,0,2.34603807663987e-20,0.5,1,0.1
"403","#F8766D","#F8766D",1.00561857243147e-21,-853.228962818004,1.00561857243147e-21,4.7040126834063e-19,1.00561857243147e-19,100,1,1,0,1.00561857243147e-21,0.5,1,0.1
"404","#F8766D","#F8766D",4.89319986776631e-20,-845.401174168298,4.89319986776631e-20,2.28890703408158e-17,4.89319986776631e-18,100,1,1,0,4.89319986776631e-20,0.5,1,0.1
"405","#F8766D","#F8766D",1.39506648941504e-19,-837.573385518591,1.39506648941504e-19,6.52574508895185e-17,1.39506648941504e-17,100,1,1,0,1.39506648941504e-19,0.5,1,0.1
"406","#F8766D","#F8766D",7.17189717738996e-20,-829.745596868885,7.17189717738996e-20,3.35482022820607e-17,7.17189717738996e-18,100,1,1,0,7.17189717738996e-20,0.5,1,0.1
"407","#F8766D","#F8766D",7.22262739929214e-20,-821.917808219178,7.22262739929214e-20,3.37855045891202e-17,7.22262739929214e-18,100,1,1,0,7.22262739929214e-20,0.5,1,0.1
"408","#F8766D","#F8766D",1.20318759549289e-19,-814.090019569472,1.20318759549289e-19,5.62818733153556e-17,1.20318759549289e-17,100,1,1,0,1.20318759549289e-19,0.5,1,0.1
"409","#F8766D","#F8766D",1.44281949601904e-19,-806.262230919765,1.44281949601904e-19,6.74912078515925e-17,1.44281949601904e-17,100,1,1,0,1.44281949601904e-19,0.5,1,0.1
"410","#F8766D","#F8766D",1.57015512091132e-19,-798.434442270059,1.57015512091132e-19,7.34476252345221e-17,1.57015512091132e-17,100,1,1,0,1.57015512091132e-19,0.5,1,0.1
"411","#F8766D","#F8766D",1.40471170605027e-19,-790.606653620353,1.40471170605027e-19,6.57086281313687e-17,1.40471170605027e-17,100,1,1,0,1.40471170605027e-19,0.5,1,0.1
"412","#F8766D","#F8766D",1.88397550710258e-19,-782.778864970646,1.88397550710258e-19,8.81272972038439e-17,1.88397550710258e-17,100,1,1,0,1.88397550710258e-19,0.5,1,0.1
"413","#F8766D","#F8766D",3.29501032076528e-19,-774.95107632094,3.29501032076528e-19,1.54131703269539e-16,3.29501032076528e-17,100,1,1,0,3.29501032076528e-19,0.5,1,0.1
"414","#F8766D","#F8766D",2.51603650779095e-19,-767.123287671233,2.51603650779095e-19,1.17693407510813e-16,2.51603650779095e-17,100,1,1,0,2.51603650779095e-19,0.5,1,0.1
"415","#F8766D","#F8766D",2.33850981293316e-19,-759.295499021527,2.33850981293316e-19,1.09389187131956e-16,2.33850981293316e-17,100,1,1,0,2.33850981293316e-19,0.5,1,0.1
"416","#F8766D","#F8766D",2.85551536419316e-19,-751.46771037182,2.85551536419316e-19,1.33573313571051e-16,2.85551536419316e-17,100,1,1,0,2.85551536419316e-19,0.5,1,0.1
"417","#F8766D","#F8766D",3.25260651745651e-19,-743.639921722114,3.25260651745651e-19,1.52148167622352e-16,3.25260651745651e-17,100,1,1,0,3.25260651745651e-19,0.5,1,0.1
"418","#F8766D","#F8766D",3.25260651745651e-19,-735.812133072407,3.25260651745651e-19,1.52148167622352e-16,3.25260651745651e-17,100,1,1,0,3.25260651745651e-19,0.5,1,0.1
"419","#F8766D","#F8766D",3.25260651745651e-19,-727.984344422701,3.25260651745651e-19,1.52148167622352e-16,3.25260651745651e-17,100,1,1,0,3.25260651745651e-19,0.5,1,0.1
"420","#F8766D","#F8766D",3.26561877244252e-19,-720.156555772994,3.26561877244252e-19,1.52756845844612e-16,3.26561877244252e-17,100,1,1,0,3.26561877244252e-19,0.5,1,0.1
"421","#F8766D","#F8766D",3.50525067296866e-19,-712.328767123288,3.50525067296866e-19,1.63966180380848e-16,3.50525067296866e-17,100,1,1,0,3.50525067296866e-19,0.5,1,0.1
"422","#F8766D","#F8766D",3.52365706057789e-19,-704.500978473581,3.52365706057789e-19,1.64827181590881e-16,3.52365706057789e-17,100,1,1,0,3.52365706057789e-19,0.5,1,0.1
"423","#F8766D","#F8766D",4.28288454186462e-19,-696.673189823875,4.28288454186462e-19,2.00341797166528e-16,4.28288454186462e-17,100,1,1,0,4.28288454186462e-19,0.5,1,0.1
"424","#F8766D","#F8766D",4.29108277761047e-19,-688.845401174168,4.29108277761047e-19,2.0072528854176e-16,4.29108277761047e-17,100,1,1,0,4.29108277761047e-19,0.5,1,0.1
"425","#F8766D","#F8766D",4.3196973170831e-19,-681.017612524462,4.3196973170831e-19,2.02063799586595e-16,4.3196973170831e-17,100,1,1,0,4.3196973170831e-19,0.5,1,0.1
"426","#F8766D","#F8766D",4.51230829052739e-19,-673.189823874755,4.51230829052739e-19,2.11073621867964e-16,4.51230829052739e-17,100,1,1,0,4.51230829052739e-19,0.5,1,0.1
"427","#F8766D","#F8766D",4.20854409006049e-19,-665.362035225049,4.20854409006049e-19,1.96864351166985e-16,4.20854409006049e-17,100,1,1,0,4.20854409006049e-19,0.5,1,0.1
"428","#F8766D","#F8766D",3.89284857573586e-19,-657.534246575343,3.89284857573586e-19,1.8209696575676e-16,3.89284857573586e-17,100,1,1,0,3.89284857573586e-19,0.5,1,0.1
"429","#F8766D","#F8766D",4.6130392920646e-19,-649.706457925636,4.6130392920646e-19,2.15785546665629e-16,4.6130392920646e-17,100,1,1,0,4.6130392920646e-19,0.5,1,0.1
"430","#F8766D","#F8766D",5.57156689416918e-19,-641.87866927593,5.57156689416918e-19,2.60622884810577e-16,5.57156689416918e-17,100,1,1,0,5.57156689416918e-19,0.5,1,0.1
"431","#F8766D","#F8766D",4.43501176946159e-19,-634.050880626223,4.43501176946159e-19,2.07457898914503e-16,4.43501176946159e-17,100,1,1,0,4.43501176946159e-19,0.5,1,0.1
"432","#F8766D","#F8766D",4.95620629725055e-19,-626.223091976517,4.95620629725055e-19,2.31837974386988e-16,4.95620629725055e-17,100,1,1,0,4.95620629725055e-19,0.5,1,0.1
"433","#F8766D","#F8766D",4.2476429625014e-19,-618.39530332681,4.2476429625014e-19,1.98693291054444e-16,4.2476429625014e-17,100,1,1,0,4.2476429625014e-19,0.5,1,0.1
"434","#F8766D","#F8766D",3.25260651745651e-19,-610.567514677104,3.25260651745651e-19,1.52148167622352e-16,3.25260651745651e-17,100,1,1,0,3.25260651745651e-19,0.5,1,0.1
"435","#F8766D","#F8766D",3.58794132665772e-19,-602.739726027397,3.58794132665772e-19,1.67834226322084e-16,3.58794132665772e-17,100,1,1,0,3.58794132665772e-19,0.5,1,0.1
"436","#F8766D","#F8766D",4.33680868994202e-19,-594.911937377691,4.33680868994202e-19,2.02864223496469e-16,4.33680868994202e-17,100,1,1,0,4.33680868994202e-19,0.5,1,0.1
"437","#F8766D","#F8766D",4.21083018728299e-19,-587.084148727984,4.21083018728299e-19,1.9697128863438e-16,4.21083018728299e-17,100,1,1,0,4.21083018728299e-19,0.5,1,0.1
"438","#F8766D","#F8766D",2.77303878412613e-19,-579.256360078278,2.77303878412613e-19,1.29715281416959e-16,2.77303878412612e-17,100,1,1,0,2.77303878412613e-19,0.5,1,0.1
"439","#F8766D","#F8766D",4.54418283153978e-19,-571.428571428572,4.54418283153978e-19,2.12564626999636e-16,4.54418283153978e-17,100,1,1,0,4.54418283153978e-19,0.5,1,0.1
"440","#F8766D","#F8766D",4.0877456464027e-19,-563.600782778865,4.0877456464027e-19,1.91213725505527e-16,4.0877456464027e-17,100,1,1,0,4.0877456464027e-19,0.5,1,0.1
"441","#F8766D","#F8766D",3.12921804429806e-19,-555.772994129159,3.12921804429806e-19,1.46376387360577e-16,3.12921804429806e-17,100,1,1,0,3.12921804429806e-19,0.5,1,0.1
"442","#F8766D","#F8766D",2.71050543121376e-19,-547.945205479452,2.71050543121376e-19,1.26790139685293e-16,2.71050543121376e-17,100,1,1,0,2.71050543121376e-19,0.5,1,0.1
"443","#F8766D","#F8766D",2.50343522189409e-19,-540.117416829746,2.50343522189409e-19,1.17103953315046e-16,2.50343522189409e-17,100,1,1,0,2.50343522189409e-19,0.5,1,0.1
"444","#F8766D","#F8766D",2.60110311735862e-19,-532.289628180039,2.60110311735862e-19,1.21672594265222e-16,2.60110311735862e-17,100,1,1,0,2.60110311735862e-19,0.5,1,0.1
"445","#F8766D","#F8766D",3.63191632582177e-19,-524.461839530333,3.63191632582177e-19,1.69891258277255e-16,3.63191632582177e-17,100,1,1,0,3.63191632582177e-19,0.5,1,0.1
"446","#F8766D","#F8766D",2.69194707746548e-19,-516.634050880627,2.69194707746548e-19,1.259220299088e-16,2.69194707746548e-17,100,1,1,0,2.69194707746548e-19,0.5,1,0.1
"447","#F8766D","#F8766D",2.21268327641319e-19,-508.80626223092,2.21268327641319e-19,1.03503360836326e-16,2.21268327641319e-17,100,1,1,0,2.21268327641319e-19,0.5,1,0.1
"448","#F8766D","#F8766D",3.90834382341145e-19,-500.978473581214,3.90834382341145e-19,1.82821791685763e-16,3.90834382341145e-17,100,1,1,0,3.90834382341145e-19,0.5,1,0.1
"449","#F8766D","#F8766D",3.77858731331251e-19,-493.150684931507,3.77858731331251e-19,1.76752131816772e-16,3.77858731331251e-17,100,1,1,0,3.77858731331251e-19,0.5,1,0.1
"450","#F8766D","#F8766D",2.7503813125049e-19,-485.322896281801,2.7503813125049e-19,1.28655425952849e-16,2.7503813125049e-17,100,1,1,0,2.7503813125049e-19,0.5,1,0.1
"451","#F8766D","#F8766D",1.42898530285477e-19,-477.495107632094,1.42898530285477e-19,6.68440815763482e-17,1.42898530285477e-17,100,1,1,0,1.42898530285477e-19,0.5,1,0.1
"452","#F8766D","#F8766D",8.17554679515163e-20,-469.667318982388,8.17554679515163e-20,3.8243004726124e-17,8.17554679515163e-18,100,1,1,0,8.17554679515163e-20,0.5,1,0.1
"453","#F8766D","#F8766D",1.65724882475143e-19,-461.839530332681,1.65724882475143e-19,7.75216339962947e-17,1.65724882475143e-17,100,1,1,0,1.65724882475143e-19,0.5,1,0.1
"454","#F8766D","#F8766D",2.5366219558117e-19,-454.011741682975,2.5366219558117e-19,1.18656339294671e-16,2.5366219558117e-17,100,1,1,0,2.5366219558117e-19,0.5,1,0.1
"455","#F8766D","#F8766D",1.09883055265483e-19,-446.183953033268,1.09883055265483e-19,5.14003320772487e-17,1.09883055265483e-17,100,1,1,0,1.09883055265483e-19,0.5,1,0.1
"456","#F8766D","#F8766D",6.09814498156323e-20,-438.356164383562,6.09814498156323e-20,2.8525478869354e-17,6.09814498156323e-18,100,1,1,0,6.09814498156323e-20,0.5,1,0.1
"457","#F8766D","#F8766D",7.47876280812125e-20,-430.528375733855,7.47876280812125e-20,3.49836370071486e-17,7.47876280812125e-18,100,1,1,0,7.47876280812125e-20,0.5,1,0.1
"458","#F8766D","#F8766D",1.85929094120892e-19,-422.700587084149,1.85929094120892e-19,8.69726197323706e-17,1.85929094120892e-17,100,1,1,0,1.85929094120892e-19,0.5,1,0.1
"459","#F8766D","#F8766D",1.43888952244002e-19,-414.872798434442,1.43888952244002e-19,6.73073742782283e-17,1.43888952244002e-17,100,1,1,0,1.43888952244002e-19,0.5,1,0.1
"460","#F8766D","#F8766D",4.3058181945908e-20,-407.045009784736,4.3058181945908e-20,2.01414571638463e-17,4.3058181945908e-18,100,1,1,0,4.3058181945908e-20,0.5,1,0.1
"461","#F8766D","#F8766D",4.31251791498268e-20,-399.217221135029,4.31251791498268e-20,2.01727966503699e-17,4.31251791498268e-18,100,1,1,0,4.31251791498268e-20,0.5,1,0.1
"462","#F8766D","#F8766D",8.13151629364128e-20,-391.389432485323,8.13151629364128e-20,3.8037041905588e-17,8.13151629364128e-18,100,1,1,0,8.13151629364128e-20,0.5,1,0.1
"463","#F8766D","#F8766D",7.95888290366133e-20,-383.561643835616,7.95888290366133e-20,3.7229509429252e-17,7.95888290366133e-18,100,1,1,0,7.95888290366133e-20,0.5,1,0.1
"464","#F8766D","#F8766D",5.56256389840001e-20,-375.73385518591,5.56256389840001e-20,2.60201748930156e-17,5.56256389840001e-18,100,1,1,0,5.56256389840001e-20,0.5,1,0.1
"465","#F8766D","#F8766D",5.42101086242752e-20,-367.906066536204,5.42101086242752e-20,2.53580279370587e-17,5.42101086242752e-18,100,1,1,0,5.42101086242752e-20,0.5,1,0.1
"466","#F8766D","#F8766D",1.53985177575418e-20,-360.078277886497,1.53985177575418e-20,7.20301164108321e-18,1.53985177575418e-18,100,1,1,0,1.53985177575418e-20,0.5,1,0.1
"467","#F8766D","#F8766D",1.62639311738445e-20,-352.250489236791,1.62639311738445e-20,7.60782871569579e-18,1.62639311738445e-18,100,1,1,0,1.62639311738445e-20,0.5,1,0.1
"468","#F8766D","#F8766D",1.39829873978169e-20,-344.422700587084,1.39829873978169e-20,6.54086468512628e-18,1.39829873978169e-18,100,1,1,0,1.39829873978169e-20,0.5,1,0.1
"469","#F8766D","#F8766D",0,-336.594911937378,0,0,0,100,1,1,0,0,0.5,1,0.1
"470","#F8766D","#F8766D",0,-328.767123287671,0,0,0,100,1,1,0,0,0.5,1,0.1
"471","#F8766D","#F8766D",0,-320.939334637965,0,0,0,100,1,1,0,0,0.5,1,0.1
"472","#F8766D","#F8766D",0,-313.111545988259,0,0,0,100,1,1,0,0,0.5,1,0.1
"473","#F8766D","#F8766D",0,-305.283757338552,0,0,0,100,1,1,0,0,0.5,1,0.1
"474","#F8766D","#F8766D",2.67199195866502e-20,-297.455968688846,2.67199195866502e-20,1.2498858322723e-17,2.67199195866502e-18,100,1,1,0,2.67199195866502e-20,0.5,1,0.1
"475","#F8766D","#F8766D",1.10887286279261e-20,-289.628180039139,1.10887286279261e-20,5.1870084283044e-18,1.10887286279261e-18,100,1,1,0,1.10887286279261e-20,0.5,1,0.1
